tiempo	I(t)
56.390000	0.053851
56.400000	0.053808
56.410000	0.053766
56.420000	0.053724
56.430000	0.053682
56.440000	0.053640
56.450000	0.053598
56.460000	0.053556
56.470000	0.053514
56.480000	0.053472
56.490000	0.053430
56.500000	0.053388
56.510000	0.053346
56.520000	0.053304
56.530000	0.053262
56.540000	0.053220
56.550000	0.053179
56.560000	0.053137
56.570000	0.053095
56.580000	0.053054
56.590000	0.053012
56.600000	0.052970
56.610000	0.052929
56.620000	0.052887
56.630000	0.052846
56.640000	0.052804
56.650000	0.052763
56.660000	0.052721
56.670000	0.052680
56.680000	0.052639
56.690000	0.052597
56.700000	0.052556
56.710000	0.052515
56.720000	0.052474
56.730000	0.052432
56.740000	0.052391
56.750000	0.052350
56.760000	0.052309
56.770000	0.052268
56.780000	0.052227
56.790000	0.052186
56.800000	0.052145
56.810000	0.052104
56.820000	0.052063
56.830000	0.052022
56.840000	0.051981
56.850000	0.051940
56.860000	0.051899
56.870000	0.051859
56.880000	0.051818
56.890000	0.051777
56.900000	0.051737
56.910000	0.051696
56.920000	0.051655
56.930000	0.051615
56.940000	0.051574
56.950000	0.051534
56.960000	0.051493
56.970000	0.051453
56.980000	0.051412
56.990000	0.051372
57.000000	0.051331
57.010000	0.051291
57.020000	0.051251
57.030000	0.051210
57.040000	0.051170
57.050000	0.051130
57.060000	0.051090
57.070000	0.051050
57.080000	0.051009
57.090000	0.050969
57.100000	0.050929
57.110000	0.050889
57.120000	0.050849
57.130000	0.050809
57.140000	0.050769
57.150000	0.050729
57.160000	0.050689
57.170000	0.050649
57.180000	0.050610
57.190000	0.050570
57.200000	0.050530
57.210000	0.050490
57.220000	0.050450
57.230000	0.050411
57.240000	0.050371
57.250000	0.050331
57.260000	0.050292
57.270000	0.050252
57.280000	0.050213
57.290000	0.050173
57.300000	0.050134
57.310000	0.050094
57.320000	0.050055
57.330000	0.050015
57.340000	0.049976
57.350000	0.049937
57.360000	0.049897
57.370000	0.049858
57.380000	0.049819
57.390000	0.049780
57.400000	0.049740
57.410000	0.049701
57.420000	0.049662
57.430000	0.049623
57.440000	0.049584
57.450000	0.049545
57.460000	0.049506
57.470000	0.049467
57.480000	0.049428
57.490000	0.049389
57.500000	0.049350
57.510000	0.049311
57.520000	0.049272
57.530000	0.049234
57.540000	0.049195
57.550000	0.049156
57.560000	0.049117
57.570000	0.049079
57.580000	0.049040
57.590000	0.049001
57.600000	0.048963
57.610000	0.048924
57.620000	0.048885
57.630000	0.048847
57.640000	0.048808
57.650000	0.048770
57.660000	0.048732
57.670000	0.048693
57.680000	0.048655
57.690000	0.048616
57.700000	0.048578
57.710000	0.048540
57.720000	0.048501
57.730000	0.048463
57.740000	0.048425
57.750000	0.048387
57.760000	0.048349
57.770000	0.048311
57.780000	0.048272
57.790000	0.048234
57.800000	0.048196
57.810000	0.048158
57.820000	0.048120
57.830000	0.048082
57.840000	0.048044
57.850000	0.048007
57.860000	0.047969
57.870000	0.047931
57.880000	0.047893
57.890000	0.047855
57.900000	0.047818
57.910000	0.047780
57.920000	0.047742
57.930000	0.047704
57.940000	0.047667
57.950000	0.047629
57.960000	0.047592
57.970000	0.047554
57.980000	0.047516
57.990000	0.047479
58.000000	0.047441
58.010000	0.047404
58.020000	0.047367
58.030000	0.047329
58.040000	0.047292
58.050000	0.047255
58.060000	0.047217
58.070000	0.047180
58.080000	0.047143
58.090000	0.047106
58.100000	0.047068
58.110000	0.047031
58.120000	0.046994
58.130000	0.046957
58.140000	0.046920
58.150000	0.046883
58.160000	0.046846
58.170000	0.046809
58.180000	0.046772
58.190000	0.046735
58.200000	0.046698
58.210000	0.046661
58.220000	0.046624
58.230000	0.046587
58.240000	0.046551
58.250000	0.046514
58.260000	0.046477
58.270000	0.046440
58.280000	0.046404
58.290000	0.046367
58.300000	0.046330
58.310000	0.046294
58.320000	0.046257
58.330000	0.046221
58.340000	0.046184
58.350000	0.046148
58.360000	0.046111
58.370000	0.046075
58.380000	0.046038
58.390000	0.046002
58.400000	0.045965
58.410000	0.045929
58.420000	0.045893
58.430000	0.045857
58.440000	0.045820
58.450000	0.045784
58.460000	0.045748
58.470000	0.045712
58.480000	0.045676
58.490000	0.045639
58.500000	0.045603
58.510000	0.045567
58.520000	0.045531
58.530000	0.045495
58.540000	0.045459
58.550000	0.045423
58.560000	0.045387
58.570000	0.045351
58.580000	0.045316
58.590000	0.045280
58.600000	0.045244
58.610000	0.045208
58.620000	0.045172
58.630000	0.045137
58.640000	0.045101
58.650000	0.045065
58.660000	0.045030
58.670000	0.044994
58.680000	0.044958
58.690000	0.044923
58.700000	0.044887
58.710000	0.044852
58.720000	0.044816
58.730000	0.044781
58.740000	0.044745
58.750000	0.044710
58.760000	0.044675
58.770000	0.044639
58.780000	0.044604
58.790000	0.044569
58.800000	0.044533
58.810000	0.044498
58.820000	0.044463
58.830000	0.044428
58.840000	0.044392
58.850000	0.044357
58.860000	0.044322
58.870000	0.044287
58.880000	0.044252
58.890000	0.044217
58.900000	0.044182
58.910000	0.044147
58.920000	0.044112
58.930000	0.044077
58.940000	0.044042
58.950000	0.044007
58.960000	0.043972
58.970000	0.043938
58.980000	0.043903
58.990000	0.043868
59.000000	0.043833
59.010000	0.043799
59.020000	0.043764
59.030000	0.043729
59.040000	0.043695
59.050000	0.043660
59.060000	0.043625
59.070000	0.043591
59.080000	0.043556
59.090000	0.043522
59.100000	0.043487
59.110000	0.043453
59.120000	0.043418
59.130000	0.043384
59.140000	0.043350
59.150000	0.043315
59.160000	0.043281
59.170000	0.043247
59.180000	0.043212
59.190000	0.043178
59.200000	0.043144
59.210000	0.043110
59.220000	0.043075
59.230000	0.043041
59.240000	0.043007
59.250000	0.042973
59.260000	0.042939
59.270000	0.042905
59.280000	0.042871
59.290000	0.042837
59.300000	0.042803
59.310000	0.042769
59.320000	0.042735
59.330000	0.042701
59.340000	0.042667
59.350000	0.042634
59.360000	0.042600
59.370000	0.042566
59.380000	0.042532
59.390000	0.042498
59.400000	0.042465
59.410000	0.042431
59.420000	0.042397
59.430000	0.042364
59.440000	0.042330
59.450000	0.042297
59.460000	0.042263
59.470000	0.042229
59.480000	0.042196
59.490000	0.042162
59.500000	0.042129
59.510000	0.042096
59.520000	0.042062
59.530000	0.042029
59.540000	0.041995
59.550000	0.041962
59.560000	0.041929
59.570000	0.041896
59.580000	0.041862
59.590000	0.041829
59.600000	0.041796
59.610000	0.041763
59.620000	0.041730
59.630000	0.041696
59.640000	0.041663
59.650000	0.041630
59.660000	0.041597
59.670000	0.041564
59.680000	0.041531
59.690000	0.041498
59.700000	0.041465
59.710000	0.041432
59.720000	0.041399
59.730000	0.041367
59.740000	0.041334
59.750000	0.041301
59.760000	0.041268
59.770000	0.041235
59.780000	0.041203
59.790000	0.041170
59.800000	0.041137
59.810000	0.041104
59.820000	0.041072
59.830000	0.041039
59.840000	0.041007
59.850000	0.040974
59.860000	0.040941
59.870000	0.040909
59.880000	0.040876
59.890000	0.040844
59.900000	0.040812
59.910000	0.040779
59.920000	0.040747
59.930000	0.040714
59.940000	0.040682
59.950000	0.040650
59.960000	0.040617
59.970000	0.040585
59.980000	0.040553
59.990000	0.040521
60.000000	0.040488
60.010000	0.040456
60.020000	0.040424
60.030000	0.040392
60.040000	0.040360
60.050000	0.040328
60.060000	0.040296
60.070000	0.040264
60.080000	0.040232
60.090000	0.040200
60.100000	0.040168
60.110000	0.040136
60.120000	0.040104
60.130000	0.040072
60.140000	0.040040
60.150000	0.040008
60.160000	0.039976
60.170000	0.039945
60.180000	0.039913
60.190000	0.039881
60.200000	0.039849
60.210000	0.039818
60.220000	0.039786
60.230000	0.039754
60.240000	0.039723
60.250000	0.039691
60.260000	0.039660
60.270000	0.039628
60.280000	0.039597
60.290000	0.039565
60.300000	0.039534
60.310000	0.039502
60.320000	0.039471
60.330000	0.039439
60.340000	0.039408
60.350000	0.039377
60.360000	0.039345
60.370000	0.039314
60.380000	0.039283
60.390000	0.039251
60.400000	0.039220
60.410000	0.039189
60.420000	0.039158
60.430000	0.039127
60.440000	0.039096
60.450000	0.039064
60.460000	0.039033
60.470000	0.039002
60.480000	0.038971
60.490000	0.038940
60.500000	0.038909
60.510000	0.038878
60.520000	0.038847
60.530000	0.038816
60.540000	0.038786
60.550000	0.038755
60.560000	0.038724
60.570000	0.038693
60.580000	0.038662
60.590000	0.038631
60.600000	0.038601
60.610000	0.038570
60.620000	0.038539
60.630000	0.038508
60.640000	0.038478
60.650000	0.038447
60.660000	0.038417
60.670000	0.038386
60.680000	0.038355
60.690000	0.038325
60.700000	0.038294
60.710000	0.038264
60.720000	0.038233
60.730000	0.038203
60.740000	0.038172
60.750000	0.038142
60.760000	0.038112
60.770000	0.038081
60.780000	0.038051
60.790000	0.038021
60.800000	0.037990
60.810000	0.037960
60.820000	0.037930
60.830000	0.037900
60.840000	0.037869
60.850000	0.037839
60.860000	0.037809
60.870000	0.037779
60.880000	0.037749
60.890000	0.037719
60.900000	0.037689
60.910000	0.037659
60.920000	0.037629
60.930000	0.037599
60.940000	0.037569
60.950000	0.037539
60.960000	0.037509
60.970000	0.037479
60.980000	0.037449
60.990000	0.037419
61.000000	0.037389
61.010000	0.037360
61.020000	0.037330
61.030000	0.037300
61.040000	0.037270
61.050000	0.037241
61.060000	0.037211
61.070000	0.037181
61.080000	0.037152
61.090000	0.037122
61.100000	0.037092
61.110000	0.037063
61.120000	0.037033
61.130000	0.037004
61.140000	0.036974
61.150000	0.036945
61.160000	0.036915
61.170000	0.036886
61.180000	0.036856
61.190000	0.036827
61.200000	0.036798
61.210000	0.036768
61.220000	0.036739
61.230000	0.036710
61.240000	0.036680
61.250000	0.036651
61.260000	0.036622
61.270000	0.036593
61.280000	0.036564
61.290000	0.036534
61.300000	0.036505
61.310000	0.036476
61.320000	0.036447
61.330000	0.036418
61.340000	0.036389
61.350000	0.036360
61.360000	0.036331
61.370000	0.036302
61.380000	0.036273
61.390000	0.036244
61.400000	0.036215
61.410000	0.036186
61.420000	0.036157
61.430000	0.036128
61.440000	0.036100
61.450000	0.036071
61.460000	0.036042
61.470000	0.036013
61.480000	0.035984
61.490000	0.035956
61.500000	0.035927
61.510000	0.035898
61.520000	0.035870
61.530000	0.035841
61.540000	0.035812
61.550000	0.035784
61.560000	0.035755
61.570000	0.035727
61.580000	0.035698
61.590000	0.035670
61.600000	0.035641
61.610000	0.035613
61.620000	0.035584
61.630000	0.035556
61.640000	0.035528
61.650000	0.035499
61.660000	0.035471
61.670000	0.035442
61.680000	0.035414
61.690000	0.035386
61.700000	0.035358
61.710000	0.035329
61.720000	0.035301
61.730000	0.035273
61.740000	0.035245
61.750000	0.035217
61.760000	0.035189
61.770000	0.035160
61.780000	0.035132
61.790000	0.035104
61.800000	0.035076
61.810000	0.035048
61.820000	0.035020
61.830000	0.034992
61.840000	0.034964
61.850000	0.034936
61.860000	0.034908
61.870000	0.034881
61.880000	0.034853
61.890000	0.034825
61.900000	0.034797
61.910000	0.034769
61.920000	0.034741
61.930000	0.034714
61.940000	0.034686
61.950000	0.034658
61.960000	0.034630
61.970000	0.034603
61.980000	0.034575
61.990000	0.034547
62.000000	0.034520
62.010000	0.034492
62.020000	0.034465
62.030000	0.034437
62.040000	0.034410
62.050000	0.034382
62.060000	0.034355
62.070000	0.034327
62.080000	0.034300
62.090000	0.034272
62.100000	0.034245
62.110000	0.034218
62.120000	0.034190
62.130000	0.034163
62.140000	0.034136
62.150000	0.034108
62.160000	0.034081
62.170000	0.034054
62.180000	0.034026
62.190000	0.033999
62.200000	0.033972
62.210000	0.033945
62.220000	0.033918
62.230000	0.033891
62.240000	0.033864
62.250000	0.033836
62.260000	0.033809
62.270000	0.033782
62.280000	0.033755
62.290000	0.033728
62.300000	0.033701
62.310000	0.033674
62.320000	0.033647
62.330000	0.033621
62.340000	0.033594
62.350000	0.033567
62.360000	0.033540
62.370000	0.033513
62.380000	0.033486
62.390000	0.033459
62.400000	0.033433
62.410000	0.033406
62.420000	0.033379
62.430000	0.033352
62.440000	0.033326
62.450000	0.033299
62.460000	0.033272
62.470000	0.033246
62.480000	0.033219
62.490000	0.033193
62.500000	0.033166
62.510000	0.033140
62.520000	0.033113
62.530000	0.033087
62.540000	0.033060
62.550000	0.033034
62.560000	0.033007
62.570000	0.032981
62.580000	0.032954
62.590000	0.032928
62.600000	0.032902
62.610000	0.032875
62.620000	0.032849
62.630000	0.032823
62.640000	0.032796
62.650000	0.032770
62.660000	0.032744
62.670000	0.032718
62.680000	0.032691
62.690000	0.032665
62.700000	0.032639
62.710000	0.032613
62.720000	0.032587
62.730000	0.032561
62.740000	0.032535
62.750000	0.032509
62.760000	0.032483
62.770000	0.032457
62.780000	0.032431
62.790000	0.032405
62.800000	0.032379
62.810000	0.032353
62.820000	0.032327
62.830000	0.032301
62.840000	0.032275
62.850000	0.032249
62.860000	0.032223
62.870000	0.032198
62.880000	0.032172
62.890000	0.032146
62.900000	0.032120
62.910000	0.032095
62.920000	0.032069
62.930000	0.032043
62.940000	0.032017
62.950000	0.031992
62.960000	0.031966
62.970000	0.031941
62.980000	0.031915
62.990000	0.031889
63.000000	0.031864
63.010000	0.031838
63.020000	0.031813
63.030000	0.031787
63.040000	0.031762
63.050000	0.031736
63.060000	0.031711
63.070000	0.031686
63.080000	0.031660
63.090000	0.031635
63.100000	0.031609
63.110000	0.031584
63.120000	0.031559
63.130000	0.031534
63.140000	0.031508
63.150000	0.031483
63.160000	0.031458
63.170000	0.031433
63.180000	0.031407
63.190000	0.031382
63.200000	0.031357
63.210000	0.031332
63.220000	0.031307
63.230000	0.031282
63.240000	0.031257
63.250000	0.031232
63.260000	0.031206
63.270000	0.031181
63.280000	0.031156
63.290000	0.031131
63.300000	0.031107
63.310000	0.031082
63.320000	0.031057
63.330000	0.031032
63.340000	0.031007
63.350000	0.030982
63.360000	0.030957
63.370000	0.030932
63.380000	0.030908
63.390000	0.030883
63.400000	0.030858
63.410000	0.030833
63.420000	0.030808
63.430000	0.030784
63.440000	0.030759
63.450000	0.030734
63.460000	0.030710
63.470000	0.030685
63.480000	0.030660
63.490000	0.030636
63.500000	0.030611
63.510000	0.030587
63.520000	0.030562
63.530000	0.030538
63.540000	0.030513
63.550000	0.030489
63.560000	0.030464
63.570000	0.030440
63.580000	0.030415
63.590000	0.030391
63.600000	0.030367
63.610000	0.030342
63.620000	0.030318
63.630000	0.030294
63.640000	0.030269
63.650000	0.030245
63.660000	0.030221
63.670000	0.030196
63.680000	0.030172
63.690000	0.030148
63.700000	0.030124
63.710000	0.030100
63.720000	0.030075
63.730000	0.030051
63.740000	0.030027
63.750000	0.030003
63.760000	0.029979
63.770000	0.029955
63.780000	0.029931
63.790000	0.029907
63.800000	0.029883
63.810000	0.029859
63.820000	0.029835
63.830000	0.029811
63.840000	0.029787
63.850000	0.029763
63.860000	0.029739
63.870000	0.029715
63.880000	0.029692
63.890000	0.029668
63.900000	0.029644
63.910000	0.029620
63.920000	0.029596
63.930000	0.029573
63.940000	0.029549
63.950000	0.029525
63.960000	0.029501
63.970000	0.029478
63.980000	0.029454
63.990000	0.029430
64.000000	0.029407
64.010000	0.029383
64.020000	0.029359
64.030000	0.029336
64.040000	0.029312
64.050000	0.029289
64.060000	0.029265
64.070000	0.029242
64.080000	0.029218
64.090000	0.029195
64.100000	0.029171
64.110000	0.029148
64.120000	0.029124
64.130000	0.029101
64.140000	0.029078
64.150000	0.029054
64.160000	0.029031
64.170000	0.029008
64.180000	0.028984
64.190000	0.028961
64.200000	0.028938
64.210000	0.028915
64.220000	0.028891
64.230000	0.028868
64.240000	0.028845
64.250000	0.028822
64.260000	0.028799
64.270000	0.028775
64.280000	0.028752
64.290000	0.028729
64.300000	0.028706
64.310000	0.028683
64.320000	0.028660
64.330000	0.028637
64.340000	0.028614
64.350000	0.028591
64.360000	0.028568
64.370000	0.028545
64.380000	0.028522
64.390000	0.028499
64.400000	0.028476
64.410000	0.028453
64.420000	0.028431
64.430000	0.028408
64.440000	0.028385
64.450000	0.028362
64.460000	0.028339
64.470000	0.028316
64.480000	0.028294
64.490000	0.028271
64.500000	0.028248
64.510000	0.028225
64.520000	0.028203
64.530000	0.028180
64.540000	0.028157
64.550000	0.028135
64.560000	0.028112
64.570000	0.028090
64.580000	0.028067
64.590000	0.028044
64.600000	0.028022
64.610000	0.027999
64.620000	0.027977
64.630000	0.027954
64.640000	0.027932
64.650000	0.027909
64.660000	0.027887
64.670000	0.027865
64.680000	0.027842
64.690000	0.027820
64.700000	0.027797
64.710000	0.027775
64.720000	0.027753
64.730000	0.027730
64.740000	0.027708
64.750000	0.027686
64.760000	0.027663
64.770000	0.027641
64.780000	0.027619
64.790000	0.027597
64.800000	0.027575
64.810000	0.027552
64.820000	0.027530
64.830000	0.027508
64.840000	0.027486
64.850000	0.027464
64.860000	0.027442
64.870000	0.027420
64.880000	0.027398
64.890000	0.027376
64.900000	0.027354
64.910000	0.027332
64.920000	0.027310
64.930000	0.027288
64.940000	0.027266
64.950000	0.027244
64.960000	0.027222
64.970000	0.027200
64.980000	0.027178
64.990000	0.027156
65.000000	0.027134
65.010000	0.027112
65.020000	0.027091
65.030000	0.027069
65.040000	0.027047
65.050000	0.027025
65.060000	0.027003
65.070000	0.026982
65.080000	0.026960
65.090000	0.026938
65.100000	0.026917
65.110000	0.026895
65.120000	0.026873
65.130000	0.026852
65.140000	0.026830
65.150000	0.026808
65.160000	0.026787
65.170000	0.026765
65.180000	0.026744
65.190000	0.026722
65.200000	0.026701
65.210000	0.026679
65.220000	0.026658
65.230000	0.026636
65.240000	0.026615
65.250000	0.026593
65.260000	0.026572
65.270000	0.026551
65.280000	0.026529
65.290000	0.026508
65.300000	0.026487
65.310000	0.026465
65.320000	0.026444
65.330000	0.026423
65.340000	0.026401
65.350000	0.026380
65.360000	0.026359
65.370000	0.026338
65.380000	0.026316
65.390000	0.026295
65.400000	0.026274
65.410000	0.026253
65.420000	0.026232
65.430000	0.026211
65.440000	0.026189
65.450000	0.026168
65.460000	0.026147
65.470000	0.026126
65.480000	0.026105
65.490000	0.026084
65.500000	0.026063
65.510000	0.026042
65.520000	0.026021
65.530000	0.026000
65.540000	0.025979
65.550000	0.025958
65.560000	0.025937
65.570000	0.025917
65.580000	0.025896
65.590000	0.025875
65.600000	0.025854
65.610000	0.025833
65.620000	0.025812
65.630000	0.025792
65.640000	0.025771
65.650000	0.025750
65.660000	0.025729
65.670000	0.025709
65.680000	0.025688
65.690000	0.025667
65.700000	0.025646
65.710000	0.025626
65.720000	0.025605
65.730000	0.025584
65.740000	0.025564
65.750000	0.025543
65.760000	0.025523
65.770000	0.025502
65.780000	0.025482
65.790000	0.025461
65.800000	0.025440
65.810000	0.025420
65.820000	0.025399
65.830000	0.025379
65.840000	0.025359
65.850000	0.025338
65.860000	0.025318
65.870000	0.025297
65.880000	0.025277
65.890000	0.025257
65.900000	0.025236
65.910000	0.025216
65.920000	0.025195
65.930000	0.025175
65.940000	0.025155
65.950000	0.025135
65.960000	0.025114
65.970000	0.025094
65.980000	0.025074
65.990000	0.025054
66.000000	0.025033
66.010000	0.025013
66.020000	0.024993
66.030000	0.024973
66.040000	0.024953
66.050000	0.024933
66.060000	0.024913
66.070000	0.024892
66.080000	0.024872
